run_date,run_timestamp,country,state,geo_scope,category,site_or_source,source_tier,item_key,product_name_raw,pack_size,pack_unit,price_ngn,unit_price_ngn,n_reports,url_or_ref,scrape_status,spec_json,channel,transaction_basis,sku
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,,national_online,power,jumia,A,inverter|felicitysolar|ivem|6kva|48v|hybrid,IVEM 6KVA 48v hybrid transformer less,6,kVA,566067,94344.5,,https://www.jumia.com.ng/felicity-solar-ivem-6kva-48v-hybrid-transformer-less-419968694.html,ok,"{""brand"":""felicity solar"",""model_line"":""IVEM"",""rating"":6,""unit"":""kVA"",""voltage"":48,""topology"":""hybrid""}",online_retail,asking_price,FE797GP7FQCPBNAFAMZ
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,,national_online,power,jumia,A,inverter|sunmate|nomodel|1.2kva|12v|hybrid,SMS 1.2KVA 12V Hybrid Inverter With Inbuilt MPPT ,1.2,kVA,200500,167083.33,,https://www.jumia.com.ng/sunmate-sms-1.2kva-12v-hybrid-inverter-with-inbuilt-mppt-420007685.html,ok,"{""brand"":""sunmate"",""model_line"":null,""rating"":1.2,""unit"":""kVA"",""voltage"":12,""topology"":""hybrid""}",online_retail,asking_price,SU177GP7L2W1ENAFAMZ
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,,national_online,power,jumia,A,inverter|generic|nomodel|3kva|24v|notopo,24v 3000W Solar Power Inverter,3,kVA,49000,16333.33,,https://www.jumia.com.ng/generic-24v-3000w-solar-power-inverter-418746487.html,ok,"{""brand"":""generic"",""model_line"":null,""rating"":3,""unit"":""kVA"",""voltage"":24,""topology"":null}",online_retail,asking_price,GE779GP7WV5SDNAFAMZ
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,,national_online,power,jumia,A,inverter|generic|nomodel|3kva|12v|pure_sine,12v 3000watt Pure Sine Wave inverter ,3,kVA,145000,48333.33,,https://www.jumia.com.ng/generic-12v-3000watt-pure-sine-wave-inverter-419881680.html,ok,"{""brand"":""generic"",""model_line"":null,""rating"":3,""unit"":""kVA"",""voltage"":12,""topology"":""pure_sine""}",online_retail,asking_price,GE779GP6RA4CRNAFAMZ
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,,national_online,power,jumia,A,inverter|generic|nomodel|3kva|12v|notopo,3000watts digital display solar power inverter 12v,3,kVA,53900,17966.67,,https://www.jumia.com.ng/generic-3000watts-digital-display-solar-power-inverter-12v-419411659.html,ok,"{""brand"":""generic"",""model_line"":null,""rating"":3,""unit"":""kVA"",""voltage"":12,""topology"":null}",online_retail,asking_price,GE779GP872O9VNAFAMZ
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,,national_online,power,jumia,A,inverter|generic|nomodel|1kva|nov|notopo,1000Watts Solar Power Inverter,1,kVA,80000,80000,,https://www.jumia.com.ng/generic-1000watts-solar-power-inverter-401693473.html,ok,"{""brand"":""generic"",""model_line"":null,""rating"":1,""unit"":""kVA"",""voltage"":null,""topology"":null}",online_retail,asking_price,GE779GP78FUKANAFAMZ
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,,national_online,power,jumia,A,inverter|itel|nomodel|1.5kva|nov|notopo,1.5Kva Inverter + 1.28Kwh Battery ,1.5,kVA,600000,400000,,https://www.jumia.com.ng/itel-1.5kva-inverter-1.28kwh-battery-420110070.html,ok,"{""brand"":""itel"",""model_line"":null,""rating"":1.5,""unit"":""kVA"",""voltage"":null,""topology"":null}",online_retail,asking_price,IT724GP6QBG26NAFAMZ
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,,national_online,power,jumia,A,battery|genus|nomodel|200ah|12v|notopo,200AH 12V Battery,200,Ah,425999,177499.58,,https://www.jumia.com.ng/200ah-12v-battery-genus-mpg1180521.html,ok,"{""brand"":""genus"",""model_line"":null,""rating"":200,""unit"":""Ah"",""voltage"":12,""topology"":null}",online_retail,asking_price,GE027EL0R36TXNAFAMZ
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,,national_online,power,jumia,A,inverter|generic|nomodel|3kva|12v|notopo,3000W Solar Power Inverter 12V  3KVA inverter,3,kVA,54800,18266.67,,https://www.jumia.com.ng/generic-3000w-solar-power-inverter-12v-3kva-inverter-419749399.html,ok,"{""brand"":""generic"",""model_line"":null,""rating"":3,""unit"":""kVA"",""voltage"":12,""topology"":null}",online_retail,asking_price,GE779GP89BRHJNAFAMZ
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,,national_online,power,jumia,A,inverter|generic|nomodel|1kva|nov|notopo,1KVA 1000W Solar Power Inverter Input 12volts Output 230volts,1,kVA,23000,23000,,https://www.jumia.com.ng/generic-1kva-1000w-solar-power-inverter-input-12volts-output-230volts-419300378.html,ok,"{""brand"":""generic"",""model_line"":null,""rating"":1,""unit"":""kVA"",""voltage"":null,""topology"":null}",online_retail,asking_price,GE779GP824JDZNAFAMZ
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,,national_online,power,jumia,A,inverter|felicitysolar|ivem|12kva|48v|hybrid,IVEM 12KVA 48v hybrid transformer less,12,kVA,931236,77603,,https://www.jumia.com.ng/felicity-solar-ivem-12kva-48v-hybrid-transformer-less-419968834.html,ok,"{""brand"":""felicity solar"",""model_line"":""IVEM"",""rating"":12,""unit"":""kVA"",""voltage"":48,""topology"":""hybrid""}",online_retail,asking_price,FE797GP7CA1E7NAFAMZ
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,,national_online,power,jumia,A,inverter|generic|nomodel|3kva|nov|notopo,3000W SOLAR POWER INVERTER,3,kVA,51300,17100,,https://www.jumia.com.ng/generic-3000w-solar-power-inverter-415673208.html,ok,"{""brand"":""generic"",""model_line"":null,""rating"":3,""unit"":""kVA"",""voltage"":null,""topology"":null}",online_retail,asking_price,GE779GP7XX5QRNAFAMZ
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,,national_online,power,jumia,A,inverter|generic|nomodel|2kva|nov|notopo,2000 Watts Solar Power Inverter,2,kVA,38900,19450,,https://www.jumia.com.ng/generic-2000-watts-solar-power-inverter-420046902.html,ok,"{""brand"":""generic"",""model_line"":null,""rating"":2,""unit"":""kVA"",""voltage"":null,""topology"":null}",online_retail,asking_price,GE779GP6YMPWINAFAMZ
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,,national_online,power,jumia,A,inverter|felicitysolar|ivem|8kva|48v|hybrid,IVEM 8KVA 48v hybrid transformer less,8,kVA,796404,99550.5,,https://www.jumia.com.ng/felicity-solar-ivem-8kva-48v-hybrid-transformer-less-419968737.html,ok,"{""brand"":""felicity solar"",""model_line"":""IVEM"",""rating"":8,""unit"":""kVA"",""voltage"":48,""topology"":""hybrid""}",online_retail,asking_price,FE797GP7U2WDRNAFAMZ
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,,national_online,power,jumia,A,inverter|luminous|nomodel|1.6kva|24v|pure_sine,1.6kva/24v inverter Optimus (pure sine wave),1.6,kVA,290000,181250,,https://www.jumia.com.ng/luminous-1.6kva24v-inverter-optimus-pure-sine-wave-419478049.html,ok,"{""brand"":""luminous"",""model_line"":null,""rating"":1.6,""unit"":""kVA"",""voltage"":24,""topology"":""pure_sine""}",online_retail,asking_price,LU374GP8660CJNAFAMZ
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,,national_online,power,jumia,A,inverter|felicitysolar|nomodel|50kva|nov|notopo,50 KVA 3 phase inverter ,50,kVA,6302022,126040.44,,https://www.jumia.com.ng/felicity-solar-50-kva-3-phase-inverter-419969608.html,ok,"{""brand"":""felicity solar"",""model_line"":null,""rating"":50,""unit"":""kVA"",""voltage"":null,""topology"":null}",online_retail,asking_price,FE797GP7Y7067NAFAMZ
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,,national_online,power,jumia,A,inverter|generic|nomodel|1.5kva|12v|notopo,12v 1500watts Inverter,1.5,kVA,25000,16666.67,,https://www.jumia.com.ng/generic-12v-1500watts-inverter-419579086.html,ok,"{""brand"":""generic"",""model_line"":null,""rating"":1.5,""unit"":""kVA"",""voltage"":12,""topology"":null}",online_retail,asking_price,GE779GP7QOYEVNAFAMZ
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,,national_online,power,jumia,A,inverter|generic|nomodel|4kva|nov|notopo,4000watts digital display solar power inverter without inbuilt charger,4,kVA,73000,18250,,https://www.jumia.com.ng/generic-4000watts-digital-display-solar-power-inverter-without-inbuilt-charger-419406974.html,ok,"{""brand"":""generic"",""model_line"":null,""rating"":4,""unit"":""kVA"",""voltage"":null,""topology"":null}",online_retail,asking_price,GE779GP7EPCIZNAFAMZ
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,,national_online,power,jumia,A,inverter|generic|nomodel|1kva|nov|notopo,1000 Watts Solar Power Inverter With Inbuilt Charger ,1,kVA,33900,33900,,https://www.jumia.com.ng/1000-watts-solar-power-inverter-with-inbuilt-charger-generic-mpg11968280.html,ok,"{""brand"":""generic"",""model_line"":null,""rating"":1,""unit"":""kVA"",""voltage"":null,""topology"":null}",online_retail,asking_price,GE779GP7RF22NNAFAMZ
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,,national_online,power,jumia,A,generator|miratec|nomodel|1kva|nov|notopo,"1000W All In One Solar Home Generator For Laptop, TV And Lights",1,kVA,147989,147989,,https://www.jumia.com.ng/miratec-1000w-all-in-one-solar-home-generator-for-laptop-tv-and-lights-419821209.html,ok,"{""brand"":""miratec"",""model_line"":null,""rating"":1,""unit"":""kVA"",""voltage"":null,""topology"":null}",online_retail,asking_price,BR526GP83UYORNAFAMZ
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,,national_online,power,jumia,A,battery|sukam|nomodel|200ah|12v|notopo,12V/200Ah  Battery For Inverter,200,Ah,42699,17791.25,,https://www.jumia.com.ng/sukam-12v200ah-battery-for-inverter-32841945.html,ok,"{""brand"":""sukam"",""model_line"":null,""rating"":200,""unit"":""Ah"",""voltage"":12,""topology"":null}",online_retail,asking_price,SU237EL0WP0JRNAFAMZ
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,,national_online,power,jumia,A,inverter|hiconic|nomodel|5kva|nov|hybrid,5KVA Hybrid Solar Inverter with MPPT ,5,kVA,400000,80000,,https://www.jumia.com.ng/hiconic-5kva-hybrid-solar-inverter-with-mppt-420276029.html,ok,"{""brand"":""hiconic"",""model_line"":null,""rating"":5,""unit"":""kVA"",""voltage"":null,""topology"":""hybrid""}",online_retail,asking_price,HI738GP84YPHENAFAMZ
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,,national_online,power,jumia,A,inverter|generic|nomodel|1.5kva|12v|notopo,Solar Inverter With Anti Reverse Battery Protection - 1500W 12v 220v,1.5,kVA,34999,23332.67,,https://www.jumia.com.ng/generic-solar-inverter-with-anti-reverse-battery-protection-1500w-12v-220v-420101341.html,ok,"{""brand"":""generic"",""model_line"":null,""rating"":1.5,""unit"":""kVA"",""voltage"":12,""topology"":null}",online_retail,asking_price,GE779GP6UO3PYNAFAMZ
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,,national_online,power,jumia,A,inverter|hiconic|nomodel|3kva|nov|hybrid,Hybrid 3KVA Inverter,3,kVA,350000,116666.67,,https://www.jumia.com.ng/hiconic-hybrid-3kva-inverter-419208301.html,ok,"{""brand"":""hiconic"",""model_line"":null,""rating"":3,""unit"":""kVA"",""voltage"":null,""topology"":""hybrid""}",online_retail,asking_price,HI738GP6SBVGJNAFAMZ
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,,national_online,power,jumia,A,inverter|generic|nomodel|1kva|12v|notopo,12V 1000W Solar Inverter - 1KVA Solar Power Inverter,1,kVA,27850,27850,,https://www.jumia.com.ng/generic-12v-1000w-solar-inverter-1kva-solar-power-inverter-419285725.html,ok,"{""brand"":""generic"",""model_line"":null,""rating"":1,""unit"":""kVA"",""voltage"":12,""topology"":null}",online_retail,asking_price,GE779GP7HK6J7NAFAMZ
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,,national_online,power,jumia,A,inverter|generic|nomodel|3kva|nov|notopo,3000 Watts Solar Power Inverter,3,kVA,55000,18333.33,,https://www.jumia.com.ng/generic-3000-watts-solar-power-inverter-420106893.html,ok,"{""brand"":""generic"",""model_line"":null,""rating"":3,""unit"":""kVA"",""voltage"":null,""topology"":null}",online_retail,asking_price,GE779GP79VQ86NAFAMZ
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,,national_online,power,jumia,A,inverter|suoer|nomodel|3kva|nov|notopo,3000W Solar Inverter With Anti Reverse Protection,3,kVA,52900,17633.33,,https://www.jumia.com.ng/suoer-3000w-solar-inverter-with-anti-reverse-protection-420167304.html,ok,"{""brand"":""suoer"",""model_line"":null,""rating"":3,""unit"":""kVA"",""voltage"":null,""topology"":null}",online_retail,asking_price,SU366GP7A6SDINAFAMZ
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,,national_online,power,jumia,A,inverter|generic|nomodel|3kva|nov|notopo,3000W solar power inverter with reverse battery polarity protection,3,kVA,50900,16966.67,,https://www.jumia.com.ng/generic-3000w-solar-power-inverter-with-reverse-battery-polarity-protection-418493679.html,ok,"{""brand"":""generic"",""model_line"":null,""rating"":3,""unit"":""kVA"",""voltage"":null,""topology"":null}",online_retail,asking_price,GE779GP88A52XNAFAMZ
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,,national_online,power,jumia,A,inverter|generic|suoer3000|3000kva|nov|notopo,SUOER 3000 Watts / 3000W Solar Inverter - 3000KVA,3000,kVA,58000,19.33,,https://www.jumia.com.ng/generic-suoer-3000-watts-3000w-solar-inverter-3000kva-418746383.html,ok,"{""brand"":""generic"",""model_line"":""SUOER3000"",""rating"":3000,""unit"":""kVA"",""voltage"":null,""topology"":null}",online_retail,asking_price,GE779GP78ZOFHNAFAMZ
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,,national_online,power,jumia,A,inverter|bluepower|nomodel|10kva|48v|hybrid,10KVA 48V Hybrid Inverter With Inbuilt 100A Mppt,10,kVA,1150000,115000,,https://www.jumia.com.ng/blue-power-10kva-48v-hybrid-inverter-with-inbuilt-100a-mppt-418533678.html,ok,"{""brand"":""blue power"",""model_line"":null,""rating"":10,""unit"":""kVA"",""voltage"":48,""topology"":""hybrid""}",online_retail,asking_price,BL706EA82BOH9NAFAMZ
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,,national_online,power,jumia,A,inverter|generic|nomodel|4kva|nov|notopo,4000watts digital display solar power inverter without inbuilt charger,4,kVA,73000,18250,,https://www.jumia.com.ng/generic-4000watts-digital-display-solar-power-inverter-without-inbuilt-charger-419411626.html,ok,"{""brand"":""generic"",""model_line"":null,""rating"":4,""unit"":""kVA"",""voltage"":null,""topology"":null}",online_retail,asking_price,GE779GP7NFDB7NAFAMZ
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,,national_online,power,jumia,A,inverter|generic|nomodel|2kva|12v|hybrid,2kva 12v Grovolt Hybrid Inverter,2,kVA,299000,149500,,https://www.jumia.com.ng/generic-2kva-12v-grovolt-hybrid-inverter-420257280.html,ok,"{""brand"":""generic"",""model_line"":null,""rating"":2,""unit"":""kVA"",""voltage"":12,""topology"":""hybrid""}",online_retail,asking_price,GE779GP6R2R5UNAFAMZ
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,,national_online,power,jumia,A,inverter|afriipower|nomodel|3.5kva|48v|pure_sine,3.5kVA 48V Pure Sine Wave Inverter,3.5,kVA,630000,180000,,https://www.jumia.com.ng/afriipower-3.5kva-48v-pure-sine-wave-inverter-407707061.html,ok,"{""brand"":""afriipower"",""model_line"":null,""rating"":3.5,""unit"":""kVA"",""voltage"":48,""topology"":""pure_sine""}",online_retail,asking_price,AF479GP6VPU9ENAFAMZ
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,,national_online,power,jumia,A,battery|cworthenergy|nomodel|300ah|12v|lithium, 12V 300Ah LiFePO4 Lithium Battery,300,Ah,595000,165277.78,,https://www.jumia.com.ng/cworth-energy-12v-300ah-lifepo4-lithium-battery-420287499.html,ok,"{""brand"":""cworth energy"",""model_line"":null,""rating"":300,""unit"":""Ah"",""voltage"":12,""topology"":""lithium""}",online_retail,asking_price,CW780GP89DJUINAFAMZ
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,,national_online,power,jumia,A,inverter|luminous|nomodel|5kva|48v|pure_sine,5kva 48V-DC Powerful Cruze Pure Sine Wave Inverter,5,kVA,1269900,253980,,https://www.jumia.com.ng/luminous-5kva-48v-dc-powerful-cruze-pure-sine-wave-inverter-98346793.html,ok,"{""brand"":""luminous"",""model_line"":null,""rating"":5,""unit"":""kVA"",""voltage"":48,""topology"":""pure_sine""}",online_retail,asking_price,LU374GP0NOAEDNAFAMZ
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,,national_online,power,jumia,A,inverter|generic|nomodel|1kva|nov|notopo," 1000watts solar power inverter with inbuilt charger, 1KVA",1,kVA,39500,39500,,https://www.jumia.com.ng/generic-1000watts-solar-power-inverter-with-inbuilt-charger-1kva-419793844.html,ok,"{""brand"":""generic"",""model_line"":null,""rating"":1,""unit"":""kVA"",""voltage"":null,""topology"":null}",online_retail,asking_price,GE779GP7CUGKVNAFAMZ
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,,national_online,power,jumia,A,inverter|generic|nomodel|1.1kva|12v|pure_sine,Euronet - 1.1KVA (12V) Pure Sine Wave Inverter,1.1,kVA,155000,140909.09,,https://www.jumia.com.ng/generic-euronet-1.1kva-12v-pure-sine-wave-inverter-420319781.html,ok,"{""brand"":""generic"",""model_line"":null,""rating"":1.1,""unit"":""kVA"",""voltage"":12,""topology"":""pure_sine""}",online_retail,asking_price,GE779GP6XC5FQNAFAMZ
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,,national_online,power,jumia,A,inverter|generic|nomodel|3kva|nov|notopo,Suoer 3000W Solar Power Inverter,3,kVA,57900,19300,,https://www.jumia.com.ng/generic-suoer-3000w-solar-power-inverter-419028937.html,ok,"{""brand"":""generic"",""model_line"":null,""rating"":3,""unit"":""kVA"",""voltage"":null,""topology"":null}",online_retail,asking_price,GE779GP7U72X7NAFAMZ
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,,national_online,power,jumia,A,inverter|felicity|nomodel|3.5kva|12v|pure_sine,Solar 3.5kva 12v Pure Sine Wave Inverter,3.5,kVA,450000,128571.43,,https://www.jumia.com.ng/felicity-solar-3.5kva-12v-pure-sine-wave-inverter-420309504.html,ok,"{""brand"":""felicity"",""model_line"":null,""rating"":3.5,""unit"":""kVA"",""voltage"":12,""topology"":""pure_sine""}",online_retail,asking_price,FE963GP7ABDNINAFAMZ
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,,national_online,power,jumia,A,inverter|generic|nomodel|2kva|12v|hybrid,SAKO 2kVA 12V Solar Off-Grid Hybrid Inverter E-SUN,2,kVA,310500,155250,,https://www.jumia.com.ng/generic-sako-2kva-12v-solar-off-grid-hybrid-inverter-e-sun-420257274.html,ok,"{""brand"":""generic"",""model_line"":null,""rating"":2,""unit"":""kVA"",""voltage"":12,""topology"":""hybrid""}",online_retail,asking_price,GE779GP7EANR6NAFAMZ
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,,national_online,power,jumia,A,inverter|luminous|nomodel|1.6kva|24v|pure_sine,1.6kva/24v inverter optimus (pure sine wave),1.6,kVA,290000,181250,,https://www.jumia.com.ng/luminous-1.6kva24v-inverter-optimus-pure-sine-wave-419412734.html,ok,"{""brand"":""luminous"",""model_line"":null,""rating"":1.6,""unit"":""kVA"",""voltage"":24,""topology"":""pure_sine""}",online_retail,asking_price,LU374GP7C6HOZNAFAMZ
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,,national_online,power,jumia,A,inverter|sun|mppt500v|4.2kva|24v|hybrid,"4.2KVA 24V Hybrid Solar Inverter with Built-in MPPT 500V, Pure Sine Wave",4.2,kVA,450000,107142.86,,https://www.jumia.com.ng/sun-4.2kva-24v-hybrid-solar-inverter-with-built-in-mppt-500v-pure-sine-wave-419842933.html,ok,"{""brand"":""sun"",""model_line"":""MPPT500V"",""rating"":4.2,""unit"":""kVA"",""voltage"":24,""topology"":""hybrid""}",online_retail,asking_price,SU633GP76CIL7NAFAMZ
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,,national_online,power,jumia,A,inverter|generic|nomodel|2kva|12v|notopo,2KVA inverter with inbuilt charger 12v input and 230v output 2000Watts,2,kVA,56500,28250,,https://www.jumia.com.ng/generic-2kva-inverter-with-inbuilt-charger-12v-input-and-230v-output-2000watts-419727669.html,ok,"{""brand"":""generic"",""model_line"":null,""rating"":2,""unit"":""kVA"",""voltage"":12,""topology"":null}",online_retail,asking_price,GE779GP87PF6FNAFAMZ
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,,national_online,power,jumia,A,inverter|generic|nomodel|1kva|nov|notopo,1KVA 1000W Solar Power Inverter Input 12volts Output 230volts,1,kVA,24000,24000,,https://www.jumia.com.ng/generic-1kva-1000w-solar-power-inverter-input-12volts-output-230volts-419351444.html,ok,"{""brand"":""generic"",""model_line"":null,""rating"":1,""unit"":""kVA"",""voltage"":null,""topology"":null}",online_retail,asking_price,GE779GP7CLD3ZNAFAMZ
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,,national_online,power,jumia,A,battery|gbm|nomodel|100ah|nov|sealed,12volts 100ah Solar Inverter Deep Cycle Gel Battery,100,Ah,127000,,,https://www.jumia.com.ng/gbm-12volts-100ah-solar-inverter-deep-cycle-gel-battery-419500290.html,ok,"{""brand"":""gbm"",""model_line"":null,""rating"":100,""unit"":""Ah"",""voltage"":null,""topology"":""sealed""}",online_retail,asking_price,GB546GP6RML73NAFAMZ
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,,national_online,power,jumia,A,inverter|generic|nomodel|3.2kva|nov|notopo,3.2KVA All-in-One Solar Inverter + 400W Solar Panel,3.2,kVA,780000,243750,,https://www.jumia.com.ng/generic-3.2kva-all-in-one-solar-inverter-400w-solar-panel-420325152.html,ok,"{""brand"":""generic"",""model_line"":null,""rating"":3.2,""unit"":""kVA"",""voltage"":null,""topology"":null}",online_retail,asking_price,GE779GP714HM6NAFAMZ
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,,national_online,power,jumia,A,inverter|bluegate|nomodel|3.5kva|nov|notopo,3.5KVA (3500KVA) Inverter,3.5,kVA,427000,122000,,https://www.jumia.com.ng/3.5kva-3500kva-inverter-blue-gate-mpg1194376.html,ok,"{""brand"":""blue gate"",""model_line"":null,""rating"":3.5,""unit"":""kVA"",""voltage"":null,""topology"":null}",online_retail,asking_price,BL670EL1FIMELNAFAMZ
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,,national_online,power,jumia,A,inverter|jordyele|nomodel|3.5kva|24v|hybrid,3.5KVA 24V Hybrid Solar Inverter – Pure Sine Wave,3.5,kVA,350000,100000,,https://www.jumia.com.ng/jordy-ele-3.5kva-24v-hybrid-solar-inverter-pure-sine-wave-420325153.html,ok,"{""brand"":""jordy ele"",""model_line"":null,""rating"":3.5,""unit"":""kVA"",""voltage"":24,""topology"":""hybrid""}",online_retail,asking_price,BR364GP772TNYNAFAMZ
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,,national_online,power,jumia,A,inverter|sako|nomodel|1kva|nov|notopo, All in one 1000w inverter (power station),1,kVA,890000,890000,,https://www.jumia.com.ng/sako-all-in-one-1000w-inverter-power-station-419806482.html,ok,"{""brand"":""sako"",""model_line"":null,""rating"":1,""unit"":""kVA"",""voltage"":null,""topology"":null}",online_retail,asking_price,SA442GP733EJFNAFAMZ
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,,national_online,power,jumia,A,inverter|generic|nomodel|1kva|nov|notopo,1000W Inverter With Inbuilt 10A Battery Charger,1,kVA,40000,40000,,https://www.jumia.com.ng/generic-1000w-inverter-with-inbuilt-10a-battery-charger-420047490.html,ok,"{""brand"":""generic"",""model_line"":null,""rating"":1,""unit"":""kVA"",""voltage"":null,""topology"":null}",online_retail,asking_price,GE779GP6RSG5UNAFAMZ
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,,national_online,power,jumia,A,inverter|generic|nomodel|4kva|12v|notopo,12V Solar Power Inverter With Digital Display 4000watt ,4,kVA,100000,25000,,https://www.jumia.com.ng/generic-12v-solar-power-inverter-with-digital-display-4000watt-419881447.html,ok,"{""brand"":""generic"",""model_line"":null,""rating"":4,""unit"":""kVA"",""voltage"":12,""topology"":null}",online_retail,asking_price,GE779GP7UGFYJNAFAMZ
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,,national_online,power,jumia,A,inverter|generic|nomodel|2kva|12v|notopo,Solar Power Inverter - 2000w 12v,2,kVA,35000,17500,,https://www.jumia.com.ng/solar-power-inverter-2000w-12v-generic-mpg11425738.html,ok,"{""brand"":""generic"",""model_line"":null,""rating"":2,""unit"":""kVA"",""voltage"":12,""topology"":null}",online_retail,asking_price,GE779GP7LSRV7NAFAMZ
